region_summ_key,region_mean_temp,region_max_temp,region_min_temp,region_mean_precip,region_mean_snow,mean_snow_grnd_last_day,location_key,date_key
1616,6.942857142857143,21.842857142857145,-4.832142857142857,29.369565217391305,1.723076923076923,0.2,11,8
1617,-5.235714285714286,13.478571428571428,-23.982142857142858,17.49047619047619,17.684615384615384,6.357142857142857,11,9
1618,-19.544827586206896,-2.386206896551724,-38.57931034482758,26.15909090909091,37.271428571428565,15.9375,11,10
1619,-26.0625,-5.76875,-41.525,17.652,25.48235294117647,33.705882352941174,11,11
1620,-19.916666666666668,1.896666666666667,-42.10333333333333,33.858333333333334,42.406666666666666,36.05263157894737,11,12
1621,-14.292307692307693,-1.284615384615385,-28.896153846153844,12.405,15.545454545454545,40.411764705882355,11,13
1622,-15.033333333333333,3.163333333333333,-35.17333333333333,7.5,6.566666666666666,32.94117647058823,11,14
1623,-7.9,6.47741935483871,-26.851612903225806,23.023076923076925,18.1375,30.0,11,15
1624,4.661290322580645,22.787096774193547,-11.80967741935484,19.484,4.28,3.3636363636363638,11,16
1625,13.509677419354839,29.403225806451612,-0.8870967741935484,36.62692307692308,0.2571428571428572,0.0,11,17
1626,14.170967741935485,28.187096774193545,1.064516129032258,61.07037037037038,0.0,0.0,11,18
1627,13.153125,29.121875,-1.265625,36.496428571428574,0.30666666666666664,0.0,11,19
1628,6.221875,19.49375,-5.278125,41.88148148148148,3.5785714285714287,0.7777777777777778,11,20
1629,0.24848484848484853,10.115151515151515,-12.039393939393939,21.835714285714285,9.046666666666665,1.7857142857142858,11,21
1630,-15.084848484848486,2.5939393939393938,-36.60606060606061,22.603571428571428,30.28666666666667,16.41176470588235,11,22
1631,-22.916129032258063,-0.37741935483870964,-40.71290322580645,39.11153846153846,52.646153846153844,30.666666666666668,11,23
1632,-13.625806451612902,5.793548387096774,-34.87419354838709,21.3625,21.907692307692308,29.105263157894736,11,24
1633,-22.25,-2.1166666666666667,-41.39,11.60909090909091,6.408333333333334,32.88235294117647,11,25
1634,-13.83,3.8833333333333333,-35.49,3.576190476190476,3.358333333333333,36.88235294117647,11,26
1635,-3.1966666666666668,11.703333333333335,-23.35666666666667,8.142857142857142,7.033333333333332,8.375,11,27
1636,6.542307692307692,19.334615384615383,-6.184615384615384,18.855555555555554,0.0,0.0,11,28
1637,10.64074074074074,25.44814814814815,-1.6555555555555557,36.02222222222222,0.5555555555555556,0.0,11,29
1638,13.612903225806452,25.506451612903227,1.4516129032258065,70.74090909090908,0.23076923076923078,0.0,11,30
1639,11.483333333333333,23.773333333333333,0.22666666666666668,41.97826086956522,0.0,0.0,11,31
1640,5.355555555555555,18.762962962962963,-7.47037037037037,49.980952380952374,2.3555555555555556,0.0,11,32
1641,-2.6965517241379313,8.820689655172414,-15.579310344827586,26.0,21.045454545454547,5.583333333333333,11,33
1642,-13.255999999999998,2.072,-31.508000000000003,9.59047619047619,15.042857142857143,12.75,11,34
1643,-17.086666666666666,-2.896666666666667,-31.386666666666667,10.265384615384615,17.033333333333335,17.41176470588235,11,35
1644,-18.879310344827587,-0.3517241379310346,-39.5103448275862,15.924000000000001,22.61818181818182,30.153846153846153,11,36
1645,-17.010714285714286,6.5928571428571425,-42.18214285714286,6.795833333333333,9.090909090909092,32.36842105263158,11,37
1646,-9.839130434782609,5.147826086956522,-32.54347826086956,12.58421052631579,21.583333333333332,29.0,11,38
1647,-1.134782608695652,11.213043478260868,-14.982608695652175,10.794736842105262,2.5166666666666666,13.666666666666666,11,39
1648,8.673913043478262,26.12173913043478,-7.821739130434783,15.56842105263158,0.19999999999999998,0.0,11,40
1649,12.134782608695653,25.630434782608695,-1.308695652173913,29.23157894736842,0.0,0.0,11,41
1650,12.960869565217392,26.630434782608695,2.4347826086956523,65.8578947368421,0.0,0.0,11,42
1651,9.916666666666666,23.84166666666667,-1.1458333333333333,67.42,0.3333333333333333,0.0,11,43
1652,4.375,15.924999999999999,-7.1625000000000005,34.730000000000004,1.3333333333333333,0.0,11,44
