"province","yearmo","month_alpha","year","total_price_index","house_price_index","land_price_index","region_mean_temp","region_max_temp","region_min_temp","region_mean_precip","region_mean_snow","mean_snow_grnd_last_day"
"SK","201812","December","2018",97.7,96.3,100.8,-10.147619047619049,4.082142857142857,-31.198809523809523,10.189873417721518,12.356,12.661290322580646
"SK","201901","January","2019",97.6,96.2,100.8,-14.86904761904762,3.7369047619047615,-35.00119047619047,12.90506329113924,13.772,16.203125
"SK","201902","February","2019",97.6,96,101,-23.60843373493976,-5.521686746987952,-40.315662650602405,12.82948717948718,13.741666666666667,23.17910447761194
"SK","201903","March","2019",97.6,96,101,-6.189285714285714,13.775,-32.21547619047619,2.040506329113924,1.5519999999999998,5.382978723404255
"SK","201904","April","2019",96.9,95.1,101,3.597560975609756,21.521951219512196,-12.245121951219511,17.151948051948054,5.747826086956521,2.5625
"SK","201905","May","2019",96.8,94.9,101,8.435365853658537,29.729268292682928,-9.208536585365854,15.60253164556962,4,0
"SK","201906","June","2019",96.8,94.9,101.1,15.095121951219513,31.046341463414635,1.2182926829268292,86.18101265822786,0,0
"SK","201907","July","2019",96.7,94.7,101.1,17.214634146341464,31.21707317073171,4.384146341463414,61.832911392405066,0,0
"SK","201908","August","2019",96.5,94.4,101.1,15.473170731707317,31.068292682926828,2.4280487804878046,57.03670886075949,0,0
"SK","201909","September","2019",96.7,94.7,101.1,11.446341463414637,29.20609756097561,-2.165853658536585,65.45949367088608,6.303999999999999,4.909090909090909
"SK","201910","October","2019",96.8,94.8,101.2,1.1634146341463416,18.390243902439025,-15.971951219512196,13.539743589743589,9.504347826086956,2.690909090909091
"SK","201911","November","2019",96,93.7,101.2,-6.298780487804878,8.271951219512195,-23.92439024390244,14.99102564102564,14.182608695652174,6.482758620689655
"SK","201912","December","2019",96.2,93.9,101.2,-12.245121951219511,2.841463414634146,-31.42560975609756,5.86923076923077,5.056521739130434,10.263157894736842
"SK","202001","January","2020",95.5,93.2,100.6,-14.0641975308642,3.5506172839506176,-37.42222222222222,13.07922077922078,14.20909090909091,16.796610169491526
"SK","202002","February","2020",95.3,92.9,100.5,-11.51851851851852,6.376543209876544,-33.15802469135803,6.950649350649352,6.6909090909090905,17.96153846153846
"SK","202003","March","2020",95.1,92.7,100.7,-7.45432098765432,9.928395061728397,-24.55061728395061,13.351948051948051,16.55909090909091,20.837209302325583
"SK","202004","April","2020",95,92.6,100.7,-0.9814814814814816,23.466666666666665,-23.023456790123458,12.392207792207794,8.290909090909091,5.1875
"SK","202005","May","2020",95.1,92.8,100.7,9.510975609756096,27.73292682926829,-6.917073170731708,32.515,3.1333333333333333,0
"SK","201201","January","2012",97.4,99.6,91.6,-10.817708333333334,7.1875,-34.13333333333333,12.865,14.41111111111111,13.424242424242424
"SK","202006","June","2020",95,92.6,100.6,14.804878048780488,30.12804878048781,2.2341463414634144,73.72784810126582,0.25,0
"SK","202007","July","2020",94.8,92.7,99.7,18.196296296296296,31.69135802469136,7.527160493827161,72.15128205128205,0,0
"SK","202008","August","2020",95,92.9,99.7,17.634999999999998,34.09875,3.3012500000000005,37.2,0,0
"SK","202009","September","2020",94.8,92.7,99.6,10.976543209876544,27.839506172839503,-4.6987654320987655,25.566666666666663,0.017391304347826,0
"SK","202010","October","2020",95.3,93.3,99.8,0.8469135802469135,22.669135802469132,-15.609876543209875,14.001315789473685,7.568181818181818,4.487804878048781
"SK","202011","November","2020",95.2,93.3,99.8,-6.383544303797469,16.064556962025314,-23.77848101265823,23.23333333333333,28.57619047619048,17.054545454545455
"SK","202012","December","2020",95.5,93.6,99.7,-9.491358024691358,5.74320987654321,-29.523456790123458,11.14935064935065,17.363636363636363,18.34426229508197
"SK","202101","January","2021",95.9,94.3,99.8,-10.885185185185186,5.092592592592593,-34.18641975308642,11.202597402597403,12.490909090909092,23.610169491525426
"SK","202102","February","2021",96.2,94.6,99.8,-19.18641975308642,4.292592592592593,-40.19135802469136,4.583116883116883,3.7818181818181817,22.847457627118644
"SK","202103","March","2021",97.5,96.3,100,-2.645679012345679,16.10246913580247,-22.70987654320988,11.25064935064935,13.20909090909091,12.782608695652174
"SK","202104","April","2021",97.9,96.8,100,2.634567901234568,23.50987654320988,-12.476543209876544,11.155844155844155,12.272727272727272,7.827586206896552
"SK","202105","May","2021",100.4,100.4,99.8,8.5475,29.27125,-8.161249999999999,44.751948051948055,5.127272727272727,0
"SK","202106","June","2021",102.2,102.7,100.2,17.513749999999998,34.853750000000005,2.39375,48.74545454545455,0,0
"SK","202107","July","2021",103,103.9,100.2,20.4225,36.635000000000005,6.40875,23.58026315789473,0,0
"SK","202108","August","2021",103,103.8,100,16.997468354430378,34.92911392405063,3.2177215189873416,58.20666666666666,0,0
"SK","202109","September","2021",102.4,103,100,13.31125,29.5525,-1.155,13.921052631578949,0,0
"SK","202110","October","2021",102.8,103.4,100.5,5.69873417721519,25.243037974683546,-9.177215189873415,19.217567567567567,1.989473684210526,0.25
"SK","202111","November","2021",102.9,103.5,100.4,-3.5475000000000003,13.1725,-21.00125,17.861842105263158,19.78,8.638297872340425
"SK","202112","December","2021",103.3,104.1,100.7,-17.445,4.07625,-38.635000000000005,22.35657894736842,31.9,20.4
"SK","202201","January","2022",103.8,104.8,100.8,-16.34375,2.76125,-38.15375,24.538157894736845,42.690000000000005,25.58333333333333
"SK","202202","February","2022",104.1,105.1,100.8,-16.769620253164558,4.80126582278481,-36.6,18.732,10.67,28.229508196721312
"SK","202203","March","2022",104.9,106.1,101.1,-6.911392405063292,10.91518987341772,-31.10886075949367,14.41891891891892,14.39,25.227272727272727
"SK","202204","April","2022",105.7,107.1,101.3,-0.1974683544303797,16.656962025316457,-14.473417721518988,14.736486486486486,12.28,5.67741935483871
"SK","202205","May","2022",105.8,107.3,101.3,9.673417721518987,24.90126582278481,-3.3303797468354435,58.875,2.4666666666666663,0
"SK","202206","June","2022",106.2,107.8,101.3,15.156962025316457,29.768354430379745,0.4772151898734177,68.86842105263158,0,0
"SK","202207","July","2022",106.1,107.7,101.3,18.49240506329114,33.05949367088608,5.859493670886076,58.87894736842105,0,0
"SK","202208","August","2022",106.7,112.7,97.1,19.066666666666663,33.34871794871795,5.006410256410256,40.128,0,0
"SK","202209","September","2022",106.9,112.6,97.7,14.162337662337665,34.05194805194805,-0.8441558441558441,14.48767123287671,0,0
"SK","202210","October","2022",106.9,112.7,97.6,6.008974358974359,23.82051282051282,-8.535897435897436,13.45,6.894736842105263,0.2916666666666667
"SK","202211","November","2022",106.5,112.2,97.5,-8.506410256410257,7.975641025641026,-27.27692307692308,23.42837837837838,29.9,9.79245283018868
"SK","202212","December","2022",106.2,111.7,97.5,-18.433766233766235,-0.6064935064935064,-37.52727272727272,17.104109589041094,21.005555555555556,20.114754098360656
"SK","202301","January","2023",106.2,111.8,97.5,-12.008,2.6293333333333333,-29.76842105263158,7.326388888888889,6.517647058823529,22.912280701754387
"SK","202302","February","2023",105.5,111.1,96.8,-13.655263157894735,3.306578947368421,-35.07631578947369,9.206944444444444,12.952941176470588,25.517241379310345
"AB","201411","November","2014",101,102.3,98.5,-7.558695652173913,11.794372294372296,-30.663203463203462,32.68266666666667,37.78809523809524,19.12328767123288
"AB","202302","February","2023",116.9,122.2,105.1,-8.925306122448978,6.755510204081633,-33.985365853658536,10.002553191489362,15.521052631578948,19.82089552238806
"AB","202301","January","2023",117.3,122.6,105.4,-7.435918367346939,7.290612244897959,-25.521138211382112,7.64595744680851,7.526315789473684,16.985507246376812
"AB","202212","December","2022",117.4,122.7,105.6,-16.334297520661156,3.1785123966942157,-38.68641975308642,17.274891774891774,25.24736842105263,19.40625
"AB","202211","November","2022",117.5,122.7,105.6,-8.053086419753086,8.675308641975308,-28.332921810699588,18.342241379310344,30.805263157894736,10.783333333333331
"AB","202210","October","2022",117.7,123,105.7,7.463265306122449,24.56081632653061,-7.427346938775511,13.308898305084746,5.768421052631578,1.4666666666666666
"AB","202209","September","2022",118,123.5,105.7,13.762704918032789,33.05,-1.772540983606557,14.371489361702128,0.1052631578947368,0.6923076923076923
"AB","202208","August","2022",118.2,123.7,105.9,18.86680327868853,32.701229508196725,4.620081967213115,30.41111111111111,0,0.0588235294117647
"AB","202207","July","2022",118,123.4,105.7,17.84795081967213,32.08073770491803,5.9,49.57863247863248,0,0.1052631578947368
"AB","202206","June","2022",118.4,123.9,106,14.423360655737708,26.16352459016393,1.6409836065573769,94.30255319148937,0,0.1111111111111111
"AB","202205","May","2022",118.3,123.7,105.4,9.4672131147541,23.04754098360656,-3.4483606557377047,30.042194092827003,1.7421052631578948,0.2857142857142857
"AB","202204","April","2022",116.7,121.8,104.8,1.980816326530612,20.383673469387755,-12.998367346938776,18.43974358974359,11.142105263157896,2.78125
"AB","202203","March","2022",115.5,120,104.6,-2.7178861788617885,15.762753036437248,-23.804471544715447,13.146186440677964,17.06,10.851851851851851
"AB","202202","February","2022",112.2,115.7,103.7,-8.678225806451612,10.45483870967742,-33.46935483870968,14.681856540084388,19.7,19.83333333333333
"AB","202201","January","2022",108.6,110.8,103,-10.014741035856574,8.153386454183266,-35.80438247011952,15.309958506224064,22.85238095238095,21.516129032258064
"AB","202112","December","2021",106.8,108.2,102.8,-15.8956,8.8204,-38.616,17.788702928870293,23.83,19.59375
"AB","202111","November","2021",106.4,107.8,102.5,-1.3802371541501977,13.415415019762843,-18.89565217391305,13.25875,16.78,9.137931034482758
"AB","202110","October","2021",106.4,107.6,102.4,4.92755905511811,21.83188976377953,-11.292519685039371,16.993388429752066,3.79,4.321428571428571
"AB","202109","September","2021",106.4,107.6,102.5,12.488627450980392,26.932941176470585,-2.0482352941176467,20.336213991769547,0,1.5384615384615383
"AB","202108","August","2021",106.5,107.8,102.4,16.612204724409448,34.09370078740157,2.257086614173228,47.71983471074381,0,0
"AB","202107","July","2021",106.6,108,102.3,19.218503937007878,35.35866141732284,5.892913385826772,33.31198347107438,0,0
"AB","202106","June","2021",106.2,107.6,102.4,17.233596837944667,36.31660079051384,2.626482213438736,37.49508196721311,0,0
"AB","202105","May","2021",104.1,104.5,102.2,9.362055335968378,26.877470355731223,-5.15296442687747,49.95737704918033,4.104761904761905,0.5555555555555556
"AB","202104","April","2021",101,100.9,100.5,3.6154761904761914,22.806746031746037,-11.257936507936508,11.68305785123967,8.665000000000001,1.206896551724138
"AB","202103","March","2021",99.5,98.6,100.5,-0.1800796812749004,15.41593625498008,-17.638645418326693,7.12396694214876,10.58,8.79245283018868
"AB","202102","February","2021",98.8,97.5,100.6,-15.7688,7.851199999999999,-38.9104,10.144583333333332,15.71,15.761904761904765
"AB","202101","January","2021",98,96.3,100.5,-7.250200803212851,7.4544,-25.35863453815261,6.189166666666667,8.690000000000001,14.28813559322034
"AB","202012","December","2020",97.7,96.1,100.2,-5.74980079681275,9.848015873015871,-22.999203187251,10.18630705394191,12.51,11.26984126984127
"AB","202011","November","2020",97.8,96.2,100.3,-4.0724,19.252988047808763,-21.3192,20.112916666666667,29.642857142857142,11.688524590163937
"AB","202010","October","2020",97.4,95.5,100.4,1.867843137254902,23.1109375,-17.423921568627453,19.153036437246964,14.159090909090908,3.871794871794872
"AB","202009","September","2020",97.1,95.1,100.1,11.772834645669292,27.96299212598425,-1.988976377952756,19.370731707317077,0,1.4444444444444444
"AB","202008","August","2020",96.7,94.5,100,16.628225806451614,32.773387096774194,1.839516129032258,39.52033195020747,0,0
"AB","202007","July","2020",96.7,94.6,100,16.82629482071713,31.10996015936255,6.074501992031872,69.8844262295082,0,0
"AB","202006","June","2020",97.1,95.2,100,14.21185770750988,28.11501976284585,2.0142292490118576,99.21707317073172,0.0181818181818181,0
"AB","202005","May","2020",97.2,95.3,100.2,9.853174603174605,26.007142857142856,-3.7984126984126982,63.98565573770492,1.0363636363636364,1.2142857142857142
"AB","202004","April","2020",97.2,95.3,100.1,1.1626984126984128,21.30079365079365,-22.6984126984127,10.478008298755189,7.85,1.7272727272727273
"AB","202003","March","2020",97.4,95.6,100.3,-6.863745019920319,9.06215139442231,-26.35577689243028,16.484873949579832,26.065217391304348,26.365079365079364
"AB","202002","February","2020",97.4,95.8,100.5,-7.235458167330677,8.715537848605578,-27.61394422310757,14.123012552301256,18.12608695652174,20
"AB","202001","January","2020",97.2,95.5,100.4,-12.486852589641432,6.440637450199203,-38.222709163346615,11.930833333333334,16.869565217391305,18.383333333333333
"AB","201912","December","2019",97.2,95.7,100.1,-8.433201581027667,5.76798418972332,-22.88418972332016,11.243933054393306,19.37727272727273,13.389830508474576
"AB","201911","November","2019",97,95.4,100.1,-4.391304347826087,11.704347826086956,-24.57667984189723,24.883817427385893,28.654545454545453,9.241935483870968
"AB","201910","October","2019",97.5,96.1,100.1,1.758102766798419,18.81897233201581,-16.59169960474308,16.829752066115702,8.381818181818183,2.159090909090909
"AB","201909","September","2019",97.7,96.5,100.1,10.78695652173913,25.78300395256917,-4.999604743083005,42.36213991769547,11.527272727272727,16.029411764705884
"AB","201908","August","2019",97.7,96.4,100.2,15.020238095238096,30.099604743083,2.2039525691699606,41.325409836065575,0,0
"AB","201907","July","2019",97.6,96.4,100.1,16.210671936758892,30.73399209486166,4.482608695652173,77.81755102040816,0,0
"AB","201906","June","2019",98,96.8,100.5,14.067588932806323,28.51304347826087,1.0782608695652174,76.45551020408163,0.4181818181818181,0
"AB","201905","May","2019",98.6,97.6,100.5,9.54189723320158,28.841501976284583,-6.624409448818898,25.900408163265308,6.259090909090909,0.4782608695652174
"AB","201904","April","2019",98.8,97.9,100.5,4.432539682539683,20.15674603174603,-8.446245059288538,12.785185185185188,8.722727272727273,2.731707317073171
"AB","201903","March","2019",99.1,98.4,100.5,-4.476284584980237,15.59486166007905,-34.803162055335974,5.73195020746888,6.068181818181818,4.133333333333334
"AB","201902","February","2019",99.2,98.6,100.5,-21.252380952380957,-0.6654761904761906,-37.45317460317461,16.25413223140496,23.33181818181818,24.672131147540984
"AB","201901","January","2019",99.3,98.7,100.5,-7.991699604743084,8.892885375494071,-26.94308300395257,12.392592592592592,18.61818181818182,15.672413793103448
"AB","201812","December","2018",99.4,98.8,100.6,-7.300395256916996,6.880237154150198,-24.50434782608696,14.959504132231404,20.99090909090909,15.844827586206897
"AB","201811","November","2018",99.3,98.7,100.6,-3.6892857142857145,10.06626984126984,-20.867857142857144,19.13099173553719,19.354545454545452,6.290909090909091
"AB","201810","October","2018",99.3,98.7,100.5,3.341501976284585,21.91889763779528,-8.7699604743083,17.892592592592592,14.018181818181818,0.5806451612903226
"AB","201809","September","2018",99.4,98.8,100.5,6.672908366533865,25.65494071146245,-5.620238095238095,39.106147540983606,11.258333333333333,0.4285714285714285
"AB","201808","August","2018",99.4,98.9,100.5,16.15019920318725,35.02924901185771,1.1714285714285717,30.431451612903224,0,0
"AB","201807","July","2018",99.9,99.5,100.6,17.16972111553785,32.34664031620553,4.592460317460318,56.398795180722885,0,0
"AB","201806","June","2018",99.8,99.3,100.6,15.253784860557769,30.01225296442688,2.348412698412698,61.67317073170732,0,0
"AB","201805","May","2018",99.6,99.1,100.5,14.005220883534138,29.96892430278884,-0.538,20.89183673469388,0,0
"AB","201804","April","2018",99.6,99.1,100.4,0.5616504854368932,25.93719806763285,-23.17451923076923,15.98118811881188,11.476,1.807692307692308
"AB","201803","March","2018",99.6,99.2,100.4,-6.677294685990338,8.095215311004786,-25.48038277511961,22.584577114427866,30.856,25.16393442622951
"AB","201802","February","2018",99.8,99.4,100.4,-14.930434782608696,4.299038461538462,-33.21866028708134,16.2645,21.124,21.70967741935484
"AB","201801","January","2018",100.1,99.9,100.4,-10.340191387559807,6.383333333333334,-35.41952380952381,12.502439024390243,18.892,18.032258064516128
"AB","201712","December","2017",100.1,100,100.3,-9.275,10.303809523809525,-35.31761904761905,11.528155339805826,10.814814814814817,14.316666666666666
"AB","201711","November","2017",100.2,100.2,100.3,-7.3861904761904755,8.513744075829385,-23.403317535545025,18.844444444444445,26.65714285714285,9.125
"AB","201710","October","2017",100.1,100,100.3,4.339336492890995,21.525352112676053,-8.811737089201879,28.43490566037736,12.513793103448275,1.2424242424242424
"AB","201709","September","2017",100.1,99.9,100.3,11.742654028436018,31.46509433962264,-2.8349056603773586,27.269377990430623,1.488888888888889,0
"AB","201708","August","2017",100.1,100.1,100.1,16.58436018957346,30.975471698113207,3.4156398104265406,28.48309178743961,0,0
"AB","201707","July","2017",100.1,100,100.1,17.98820754716981,31.880281690140844,4.522641509433962,44.8909090909091,0,0
"AB","201706","June","2017",99.6,99.6,99.7,14.878199052132702,29.03254716981132,2.876777251184834,63.90521327014218,0,0
"AB","201705","May","2017",99.7,99.7,99.8,12.025,29.215023474178405,-1.3910798122065728,42.56509433962264,1.342857142857143,0
"AB","201704","April","2017",99.9,100,99.7,3.591469194312796,17.185849056603775,-8.301421800947868,41.10857142857142,26.01111111111111,3.425531914893617
"AB","201703","March","2017",100,100.1,99.8,-4.672641509433962,13.456279069767442,-26.65140186915888,16.53791469194313,21.61428571428572,7.607142857142857
"AB","201702","February","2017",100,100,99.8,-8.23952380952381,12.46367924528302,-31.948815165876777,15.262380952380951,17.853571428571428,11.046875
"AB","201701","January","2017",100,99.9,100,-9.598591549295774,9.341121495327103,-31.58638497652582,9.392822966507175,12.313793103448276,9.875
"AB","201612","December","2016",100,100,100,-12.907476635514016,4.127777777777778,-31.7493023255814,11.866190476190477,16.486666666666668,10.84375
"AB","201611","November","2016",99.8,99.8,99.9,1.003755868544601,19.45373831775701,-13.202347417840375,8.26777251184834,6.196428571428571,3.55
"AB","201610","October","2016",99.7,99.7,99.7,2.161111111111111,14.581566820276496,-8.586574074074074,33.33192488262911,17.363333333333333,1.0625
"AB","201609","September","2016",99.8,99.8,99.6,10.764186046511629,26.110091743119263,-1.94147465437788,30.71214953271028,0.0838709677419354,0
"AB","201608","August","2016",100,100.2,99.7,15.925806451612903,28.6703196347032,3.0816513761467887,66.96869158878505,0,0
"AB","201607","July","2016",100.1,100.3,99.7,16.974770642201836,28.21826484018265,5.925229357798165,76.6663594470046,0,0
"AB","201606","June","2016",100,100.2,99.7,15.43891402714932,29.18597285067873,2.8049773755656107,56.67972350230415,0,0
"AB","201605","May","2016",100.5,100.9,99.8,10.774439461883407,28.72421524663677,-4.0569506726457405,70.59272727272727,3.6514285714285712,0
"AB","201604","April","2016",100.4,101.2,98.9,7.081696428571428,25.929910714285715,-6.934821428571429,17.385844748858446,3.1514285714285712,0
"AB","201603","March","2016",100.4,101.2,98.9,0.7960176991150443,14.636563876651982,-12.940088105726872,15.684018264840184,13.010526315789471,6.159090909090909
"AB","201602","February","2016",100.4,101.2,98.9,-2.9325892857142857,11.699555555555555,-17.522222222222222,8.300462962962964,9.927777777777775,11.342857142857143
"AB","201601","January","2016",100.7,101.4,99.1,-9.079017857142857,8.309734513274336,-28.56504424778761,12.85462962962963,13.464864864864865,11.819444444444445
"AB","201512","December","2015",100.7,101.5,99.1,-8.688888888888888,7.7234513274336285,-26.11466666666667,10.161574074074077,13.463157894736844,11.66216216216216
"AB","201511","November","2015",100.7,101.5,99.1,-2.843612334801762,11.904845814977977,-21.602202643171804,16.051162790697674,18.31794871794872,8.083333333333334
"AB","201510","October","2015",100.7,101.5,99.1,6.6609649122807015,24.477292576419213,-8.33886462882096,16.322727272727274,0.4474999999999999,0.2352941176470588
"AB","201509","September","2015",100.5,101.2,99.1,10.179295154185022,27.76387665198238,-3.055947136563877,50.933181818181815,0.1153846153846153,0
"AB","201508","August","2015",100.5,101.2,99.1,16.351315789473684,32.28026315789474,1.431578947368421,47.35701357466064,0.1025641025641025,0
"AB","201507","July","2015",100.5,101.2,99.1,17.50043859649123,32.68114035087719,4.391666666666667,55.14090909090909,0,0
"AB","201506","June","2015",100.6,101.3,99.2,15.640969162995594,31.885087719298248,1.869868995633188,35.280090497737554,0,0
"AB","201505","May","2015",100.6,101.6,98.7,9.71718061674009,26.93259911894273,-4.739035087719298,20.740182648401827,3.387179487179487,0
"AB","201504","April","2015",100.6,101.6,98.7,5.149122807017544,24.8140350877193,-8.375545851528384,14.007692307692308,8.6125,0.0303030303030303
"AB","201503","March","2015",100.8,101.8,98.8,0.4628318584070796,18.124778761061947,-24.31769911504425,18.81743119266055,17.77567567567568,3.2559322033898304
"AB","201502","February","2015",101,102.3,98.6,-9.37433628318584,9.33849557522124,-26.85619469026549,16.18394495412844,22.37567567567568,14.93421052631579
"AB","201501","January","2015",101,102.3,98.4,-8.012389380530973,10.9787610619469,-32.223893805309736,17.889090909090907,25.34864864864865,12.11111111111111
"AB","201412","December","2014",101.1,102.4,98.5,-7.846929824561403,9.631140350877194,-26.99078947368421,8.70316742081448,7.0075,12.513513513513514
"AB","201410","October","2014",100.8,102.2,98.3,6.7610389610389605,22.76017316017316,-7.5995670995671,12.64424778761062,3.3523809523809525,1.3157894736842106
"AB","201409","September","2014",100.8,102,98.3,11.021491228070175,28.968859649122805,-4.215350877192982,39.34196428571429,7.965000000000001,0
"AB","201408","August","2014",100.5,101.8,98,16.8,30.354310344827585,2.388362068965517,42.85022026431718,0,0
"AB","201407","July","2014",100.1,101.6,97.3,18.22832618025751,31.65236051502146,5.992735042735043,46.5504424778761,0,0
"AB","201406","June","2014",100,101.5,97.3,13.472649572649573,25.32179487179487,0.9256410256410256,82.7424778761062,0.0071428571428571,0
"AB","201405","May","2014",99.9,101.3,97.2,9.060337552742617,26.01350210970464,-6.832067510548524,39.71703056768559,6.120454545454546,0
"AB","201404","April","2014",99.3,100.7,96.7,3.0885593220338983,21.184322033898304,-14.89915254237288,28.12183406113537,11.91627906976744,2.511627906976744
"AB","201403","March","2014",99.1,100.6,96.4,-7.711864406779661,10.68135593220339,-35.61567796610169,15.277973568281938,24.83023255813953,17.855263157894736
"AB","201402","February","2014",98.7,100,96.2,-15.566101694915254,3.4597457627118646,-33.141525423728815,8.96784140969163,11.77906976744186,24.402439024390244
"AB","201401","January","2014",98.2,99.3,96.1,-7.901260504201681,9.29453781512605,-33.22352941176471,12.567105263157895,16.855813953488372,22.443037974683545
"AB","201312","December","2013",97.6,98.6,95.9,-13.78125,6.54,-35.694583333333334,30.13218884120172,50.64222222222222,29.40506329113924
"AB","201311","November","2013",97.5,98.4,95.9,-6.751680672268908,10.405042016806725,-27.116386554621847,22.932900432900432,38.82222222222222,12.215384615384616
"AB","201310","October","2013",97.4,98.4,95.7,4.652719665271967,18.98410041841004,-13.211715481171549,15.58974358974359,3.843478260869565,1.54375
"AB","201309","September","2013",97.4,98.3,95.7,13.69121338912134,31.04602510460251,-3.103347280334728,23.760593220338983,0,0.0769230769230769
"AB","201308","August","2013",97.3,98.2,95.8,17.110504201680673,29.442857142857143,3.973529411764706,38.70128205128205,0,0
"AB","201307","July","2013",96.9,97.8,95.5,16.128033472803345,31.962761506276152,3.421757322175732,54.70557939914163,0,0
"AB","201306","June","2013",96.7,97.5,95.4,14.28781512605042,27.688702928870292,3.0937238493723846,78.24741379310345,0,1.3333333333333333
"AB","201305","May","2013",96.4,97.2,95,11.949583333333331,28.52323651452282,-8.45643153526971,39.56538461538461,0.4938775510204081,0
"AB","201304","April","2013",96.1,96.9,94.7,0.425311203319502,19.416182572614108,-16.201659751037344,22.62961373390558,24.93469387755102,4.718333333333334
"AB","201303","March","2013",95.7,96.4,94.6,-6.299581589958159,10.622175732217572,-23.71882845188285,17.179039301310045,28.01458333333333,19.11111111111111
"AB","201302","February","2013",95.6,96.1,94.6,-4.993305439330545,7.672384937238494,-18.303347280334727,8.18646288209607,10.806382978723404,18.28985507246377
"AB","201301","January","2013",95.1,95.6,94.3,-9.810878661087866,7.3975,-29.0625,17.168695652173913,27.65625,21.985915492957748
"AB","201212","December","2012",94.9,95.4,94.1,-13.887394957983192,3.476987447698745,-30.50966386554622,16.595633187772926,25.022916666666664,18.785714285714285
"AB","201211","November","2012",94.6,94.9,94.1,-6.73,10.314166666666669,-25.43958333333333,18.21673819742489,27.7375,11.8125
"AB","201210","October","2012",94.6,94.9,94.1,1.187603305785124,21.266528925619838,-14.957851239669422,31.277021276595747,18.708,6.428571428571429
"AB","201209","September","2012",94.4,94.7,94,13.049159663865543,28.00336134453781,-1.1739495798319326,15.302145922746782,0,0
"AB","201208","August","2012",94.2,94.4,93.9,16.87842323651452,31.173140495867766,2.932780082987552,37.68101265822785,0,0
"AB","201207","July","2012",94.2,94.3,94,18.288571428571423,31.675510204081636,5.506938775510204,71.67405857740586,0,0
"AB","201206","June","2012",94.1,94.2,94.1,14.35432098765432,25.815637860082305,2.967078189300412,90.71392405063293,0,0
"AB","201205","May","2012",93.9,93.9,93.9,9.636363636363637,26.234979423868317,-3.077272727272728,48.48813559322034,2.229090909090909,0.0444444444444444
"AB","201204","April","2012",93.7,93.8,93.8,4.47201646090535,22.780408163265307,-9.363821138211382,36.970247933884295,15.016923076923078,0.3888888888888889
"AB","201203","March","2012",93.6,93.6,93.5,-1.088477366255144,14.159259259259258,-19.236213991769542,19.47573221757322,26.26065573770492,4.768115942028985
"AB","201202","February","2012",93.2,93.1,93.4,-6.802489626556017,7.707024793388429,-25.25435684647303,11.0075,17.42,11.261363636363637
"AB","201201","January","2012",93.2,93.2,93.2,-7.383402489626556,11.118672199170124,-34.67510373443984,10.042916666666668,10.7,7.191780821917808
"BC","201201","January","2012",96.3,95,99.2,-1.5650375939849623,9.145864661654135,-18.239849624060152,183.9935606060606,43.74455958549223,21.68877551020408
"BC","201202","February","2012",96.2,94.7,99.2,0.9325581395348836,9.303488372093025,-10.376833976833977,97.14922480620154,19.98723404255319,21.946774193548386
"BC","201203","March","2012",96,94.4,99.1,2.4616541353383457,12.689097744360902,-7.598872180451128,140.02610294117648,27.59289340101523,18.89444444444445
"BC","201204","April","2012",96,94.3,99.1,7.167537313432836,18.384328358208958,-3.1304832713754647,86.45278810408922,4.416145833333333,4.632183908045977
"BC","201205","May","2012",96,94.3,99.2,10.338022813688212,24.113307984790875,-0.2299242424242424,52.53025830258303,0.9858638743455498,0
"BC","201206","June","2012",96.1,94.4,99.3,12.81549815498155,23.95018450184502,3.532234432234432,106.68642857142858,0.1894472361809045,0.9080459770114944
"BC","201207","July","2012",96.1,94.4,99.3,17.137078651685396,28.92059925093633,6.280223880597014,45.488848920863305,0,0
"BC","201208","August","2012",96,94.4,99.3,17.430188679245283,30.596603773584903,6.37752808988764,22.00217391304348,0,0
"BC","201209","September","2012",95.9,94.1,99.3,13.903383458646616,26.387265917603,3.031460674157304,25.89280575539568,0.0974489795918367,0
"BC","201210","October","2012",96.1,94.4,99.3,7.220229007633588,20.46958174904943,-3.506083650190114,149.35128205128206,7.814583333333334,2.3956043956043955
"BC","201211","November","2012",95.7,93.9,99.3,2.8714285714285714,12.773033707865167,-6.986466165413535,152.59264705882353,17.19536082474227,5.53932584269663
"BC","201212","December","2012",95.4,93.4,99.3,-0.9214285714285714,8.114232209737828,-9.417164179104478,149.8153846153846,39.51256281407035,15.726315789473684
"BC","201301","January","2013",95.3,93.3,99.3,-1.1136882129277563,7.401520912547528,-11.928301886792452,92.32851851851852,22.88724489795918,21.38916256157636
"BC","201302","February","2013",95.4,93.4,99.3,2.1397637795275597,8.895669291338583,-5.580620155038759,101.42730769230768,12.048387096774194,17.609625668449198
"BC","201303","March","2013",95.2,93.2,99.3,3.4205426356589146,16.43875968992248,-6.859923664122137,95.82201492537313,13.53,10.124223602484472
"BC","201304","April","2013",95.3,93.3,99.3,6.644106463878328,17.82357414448669,-3.135955056179775,86.03455882352942,7.391145833333333,4.56
"BC","201305","May","2013",95.1,93,99.3,11.987692307692308,26.241153846153846,-0.6071969696969698,79.68333333333334,0.5444444444444445,1.2202380952380951
"BC","201306","June","2013",94.9,92.7,99.3,14.806896551724138,28.026335877862596,5.122264150943397,69.7448905109489,0.1098958333333333,0.2922077922077922
